#r11	r12	r13	r21	r22	r23	r31	r32	r33	tx	ty	tz
0.166595	-0.976313	-0.138053	0.539653	-0.0268997	0.841458	-0.82524	-0.214684	0.522389	46.1989	40.7315	615.058
0.159637	-0.966738	-0.199834	0.591584	-0.06837	0.803339	-0.790281	-0.246461	0.560992	53.2864	32.5058	609.306
0.146171	-0.954174	-0.261123	0.679174	-0.0951253	0.727787	-0.719275	-0.283729	0.634146	60.5881	16.7964	604.426
0.137492	-0.93682	-0.321658	0.75718	-0.109951	0.643886	-0.638572	-0.332082	0.694224	66.0963	8.44438	593.32
0.118449	-0.890571	-0.439149	0.828326	-0.155271	0.5383	-0.547581	-0.42752	0.719292	70.7126	-6.55529	583.095
0.0981569	-0.82936	-0.550025	0.861023	-0.206359	0.464817	-0.499003	-0.519209	0.693843	74.3835	-21.5112	567.201
0.0877252	-0.793335	-0.602431	0.887231	-0.212735	0.409346	-0.452907	-0.570406	0.68521	78.0381	-36.3195	552.222
0.0727125	-0.710439	-0.699993	0.912406	-0.236055	0.334355	-0.402775	-0.662989	0.631045	80.6381	-43.5985	547.231
0.0576222	-0.61518	-0.786278	0.933308	-0.246409	0.261186	-0.354423	-0.74889	0.559954	82.1514	-57.8051	532.777
0.0476379	-0.563529	-0.824721	0.949244	-0.231458	0.212985	-0.310912	-0.793008	0.523901	82.5592	-65.0081	523.703
0.0295886	-0.452533	-0.891257	0.973633	-0.188723	0.128147	-0.226191	-0.871549	0.435017	80.4158	-78.2193	519.267
0.0217939	-0.393637	-0.919007	0.990399	-0.117012	0.0736066	-0.136509	-0.911788	0.387308	77.9629	-84.5869	510.801
0.0121302	-0.270186	-0.962732	0.995344	-0.0888094	0.0374651	-0.0956222	-0.958703	0.267851	74.5304	-90.5117	506.79
0.00701042	-0.206336	-0.978456	0.998329	-0.0546896	0.0186857	-0.0573669	-0.976952	0.205607	66.6749	-101.386	503.007
0.00158818	-0.141321	-0.989963	0.999868	0.0162143	-0.000710577	0.0161519	-0.989831	0.141328	61.7516	-111.256	499.159
-0.000934864	-0.0753615	-0.997156	0.999201	0.0397834	-0.00394347	0.0399674	-0.996362	0.075264	50.0356	-115.859	488.865
-0.00021867	-0.00885701	-0.999961	0.992655	0.120969	-0.00128854	0.120976	-0.992617	0.00876551	36.5139	-119.435	485.335
0.00290269	0.0578208	-0.998323	0.982292	0.186856	0.0136784	0.187334	-0.980684	-0.0562545	21.5135	-125.928	476.986
0.00788787	0.124337	-0.992209	0.975556	0.216955	0.0349428	0.219609	-0.968231	-0.119586	13.3262	-128.209	474.473
0.0232105	0.255322	-0.966577	0.958812	0.268094	0.0938412	0.283093	-0.928944	-0.238583	4.5527	-129.826	471.513
0.0380518	0.318594	-0.947127	0.938182	0.314937	0.143631	0.344045	-0.894043	-0.286915	-4.29169	-133.451	466.811
0.0656926	0.440624	-0.895285	0.92828	0.302138	0.216814	0.366033	-0.845318	-0.389174	-13.3893	-134.652	464.295
0.0894437	0.497071	-0.863088	0.900513	0.329873	0.283303	0.425531	-0.802561	-0.418114	-22.6295	-135.812	460.151
0.108158	0.551939	-0.82684	0.862226	0.361917	0.354377	0.494842	-0.751252	-0.436752	-32.6138	-135.724	459.063
0.137952	0.601743	-0.786686	0.823962	0.371022	0.428287	0.549596	-0.707282	-0.44463	-41.8035	-134.387	457.48
0.160279	0.650059	-0.742788	0.799031	0.356374	0.4843	0.579534	-0.671134	-0.462298	-51.6657	-131.811	456
0.183767	0.694797	-0.695332	0.745729	0.362314	0.559121	0.640404	-0.621277	-0.451549	-69.9813	-129.913	454.809
0.233156	0.772477	-0.590693	0.707641	0.28186	0.647919	0.666995	-0.569065	-0.480919	-78.2744	-123.981	454.128
0.269213	0.837932	-0.474757	0.627297	0.221482	0.746621	0.730768	-0.498814	-0.466006	-86.064	-120.905	453.949
0.318815	0.880962	-0.34966	0.538672	0.13513	0.831608	0.779865	-0.453481	-0.431468	-101.45	-112.81	455.09
0.359604	0.888717	-0.284371	0.490937	0.0789672	0.867609	0.793515	-0.451604	-0.407907	-116.463	-103.725	457.093
0.388273	0.90928	-0.149844	0.413112	-0.0263923	0.910298	0.823761	-0.415346	-0.385882	-123.191	-94.3797	460.074
0.410558	0.911752	-0.0122603	0.328469	-0.135338	0.934768	0.850618	-0.387803	-0.355047	-128.117	-89.2351	460.802
0.445952	0.893247	0.0568813	0.22999	-0.175775	0.957188	0.865004	-0.413778	-0.283825	-137.98	-78.0731	463.745
0.478992	0.868753	0.125841	0.159067	-0.226883	0.960844	0.863287	-0.440219	-0.246864	-141.917	-66.1157	468.059
0.491448	0.848961	0.19428	0.0898154	-0.271293	0.958297	0.866263	-0.453504	-0.209576	-144.81	-59.5603	472.927
0.518656	0.813896	0.261858	0.012295	-0.313341	0.949561	0.854895	-0.489276	-0.172523	-147.776	-46.2662	478.337
0.527411	0.753231	0.393041	-0.134341	-0.382859	0.913987	0.838922	-0.534848	-0.100734	-148.638	-32.4676	480.796
0.526519	0.717526	0.455999	-0.236476	-0.391595	0.889231	0.816613	-0.57603	-0.0365041	-147.842	-25.4884	484.022
0.537192	0.666591	0.516799	-0.318616	-0.406945	0.856084	0.780967	-0.624542	-0.00622068	-144.835	-18.4627	490.643
0.514305	0.581143	0.630684	-0.461429	-0.432368	0.774688	0.722892	-0.689442	0.0457869	-139.653	-11.045	498.073
0.474702	0.488102	0.732403	-0.574043	-0.459093	0.678018	0.667183	-0.742287	0.0622594	-132.265	-4.06427	505.83
0.459024	0.428843	0.778069	-0.648308	-0.437121	0.623396	0.607449	-0.790582	0.0773733	-127.609	10.9332	509.997
0.39214	0.332074	0.857877	-0.746472	-0.430126	0.507712	0.537593	-0.839475	0.0792144	-116.545	25.8556	523.194
0.359626	0.2751	0.891622	-0.82199	-0.358814	0.442249	0.441589	-0.891949	0.0970903	-103.561	40.5993	527.771
0.315234	0.228758	0.921031	-0.866081	-0.327427	0.37775	0.387983	-0.916767	0.0949069	-89.3627	46.9746	542.328
0.212239	0.145844	0.966273	-0.920419	-0.30236	0.247804	0.328304	-0.94197	0.0700652	-81.3541	53.1015	547.627
0.15892	0.1032	0.981883	-0.956298	-0.231142	0.179073	0.245435	-0.967431	0.0619571	-64.1078	58.9453	557.837
0.104438	0.0601914	0.992708	-0.985261	-0.129712	0.111519	0.135478	-0.989723	0.0457574	-55.6779	71.9742	568.351
0.0448755	0.0242748	0.998698	-0.995834	-0.0783516	0.0466513	0.079382	-0.99663	0.0206576	-36.6236	78.1567	584.534
-0.016936	-0.00799462	0.999825	-0.999423	0.0295819	-0.0166927	-0.0294432	-0.99953	-0.00849101	-17.0129	82.9676	601.784
-0.144298	-0.0632662	0.98751	-0.984072	0.11389	-0.136499	-0.103832	-0.991477	-0.0786926	-7.05028	87.3814	613.804
-0.211738	-0.0788952	0.974137	-0.95611	0.223279	-0.189736	-0.202535	-0.971557	-0.122709	2.9467	91.3758	625.257
-0.277592	-0.0944568	0.956044	-0.929135	0.279391	-0.242175	-0.244235	-0.95552	-0.16532	11.8689	94.9314	636.875
-0.407774	-0.112749	0.906095	-0.857315	0.38877	-0.337445	-0.314216	-0.91441	-0.255191	31.2628	101.966	655.424
-0.529004	-0.129581	0.838668	-0.785888	0.447712	-0.426537	-0.32021	-0.884739	-0.338678	48.9987	107.986	674.167
-0.591818	-0.107883	0.798819	-0.718791	0.519144	-0.462416	-0.364815	-0.847851	-0.384784	57.9187	112.956	687.082
-0.650861	-0.0781901	0.755159	-0.643823	0.583973	-0.494437	-0.402333	-0.807998	-0.430426	73.7009	117.422	706.051
-0.705112	-0.0409228	0.707914	-0.561868	0.641266	-0.522573	-0.432576	-0.766227	-0.475157	81.4054	118.582	725.051
-0.797288	0.00354795	0.603588	-0.43491	0.690037	-0.578535	-0.418551	-0.723765	-0.548616	88.3554	120.611	738.033
-0.835196	0.056632	0.547029	-0.340791	0.727391	-0.59562	-0.431635	-0.683882	-0.588215	94.4654	121.003	744.005
-0.86854	0.0869201	0.487937	-0.267345	0.746823	-0.608919	-0.41733	-0.659318	-0.625408	98.9863	120.771	750.898
-0.892203	0.148245	0.42661	-0.168231	0.767528	-0.618546	-0.419132	-0.623637	-0.659852	107.416	119.06	757.705
-0.913535	0.182822	0.363359	-0.0860369	0.78624	-0.611902	-0.397556	-0.590256	-0.702529	113.783	117.723	776.04
-0.921328	0.249109	0.298496	0.0144023	0.789104	-0.61409	-0.38852	-0.561479	-0.730612	118.009	113.564	781.777
-0.94288	0.289344	0.165099	0.133426	0.78211	-0.608689	-0.305245	-0.551892	-0.776042	119.024	108.219	799.474
-0.940967	0.32424	0.0972072	0.208392	0.781194	-0.58848	-0.266746	-0.533483	-0.802647	118.931	102.215	805.708
-0.92035	0.39002	0.0289975	0.306587	0.765526	-0.565662	-0.242818	-0.511717	-0.824127	116.528	94.6197	811.119
-0.886145	0.450834	-0.107221	0.433037	0.723212	-0.537999	-0.165005	-0.523175	-0.836099	112.073	90.9864	827.488
-0.831779	0.499989	-0.241152	0.546526	0.661526	-0.51351	-0.0972214	-0.558923	-0.823501	108.713	81.3502	843.321
-0.759966	0.534145	-0.370326	0.648827	0.589783	-0.480811	-0.0384112	-0.605678	-0.794782	99.9453	71.638	858.577
-0.674121	0.550556	-0.492392	0.738574	0.509992	-0.440927	0.00836074	-0.660906	-0.750422	89.2386	61.1352	868.152
-0.578227	0.547206	-0.60516	0.814309	0.433016	-0.386521	0.0505378	-0.716284	-0.695976	76.7248	48.9546	882.131
-0.495635	0.504979	-0.706642	0.863196	0.37644	-0.336431	0.0961176	-0.776717	-0.622472	70.3312	37.0705	890.937
-0.408406	0.448385	-0.795082	0.902165	0.330857	-0.276825	0.138935	-0.830352	-0.539641	63.2835	23.6064	899.301
-0.319189	0.378118	-0.868991	0.932538	0.288635	-0.216939	0.168793	-0.879612	-0.444739	55.666	10.6365	911.1
-0.230595	0.295276	-0.927167	0.955239	0.25017	-0.157905	0.185324	-0.922078	-0.339747	38.567	3.44927	914.623
-0.182503	0.253193	-0.950045	0.968348	0.213636	-0.129084	0.170281	-0.943532	-0.284168	29.1369	-3.89141	918.128
-0.0954659	0.156814	-0.983003	0.988169	0.134012	-0.0745893	0.120037	-0.978494	-0.167752	9.65497	-17.8732	927.49
-0.0533548	0.105458	-0.992991	0.996671	0.0670096	-0.0464359	0.0616429	-0.992163	-0.108683	-9.21008	-32.8613	935.995
0.00558189	-0.0122109	-0.99991	0.999256	0.0382137	0.00511158	0.0381479	-0.999195	0.0124151	-29.2097	-47.8471	941.471
0.0493279	-0.135657	-0.989527	0.998013	-0.0322006	0.0541654	-0.0392113	-0.990232	0.133799	-38.1725	-62.0409	943.277
0.0721086	-0.262597	-0.962207	0.990704	-0.0927121	0.0995464	-0.115349	-0.960441	0.253471	-46.9887	-69.3758	947.66
0.0732618	-0.388325	-0.918606	0.978683	-0.149206	0.141127	-0.191865	-0.909363	0.369116	-65.926	-76.5551	953.389
0.0472165	-0.451525	-0.891008	0.963104	-0.216025	0.160509	-0.264954	-0.865713	0.424665	-74.9797	-83.5288	954.158
0.0108075	-0.510546	-0.859782	0.942685	-0.281575	0.179051	-0.333508	-0.81244	0.478241	-82.7356	-96.9684	958.154
-0.0117063	-0.564855	-0.825107	0.932088	-0.304929	0.195525	-0.362042	-0.766783	0.530065	-98.5259	-109.807	959.192
-0.069954	-0.662267	-0.745996	0.907336	-0.353012	0.228307	-0.414545	-0.660898	0.625593	-105.692	-115.875	960.447
-0.104931	-0.704459	-0.701945	0.894591	-0.375179	0.242793	-0.434393	-0.602477	0.66957	-118.389	-127.249	960.787
-0.175053	-0.734854	-0.655244	0.862911	-0.434963	0.257277	-0.474068	-0.520381	0.710256	-123.47	-138.011	960.93
-0.217677	-0.765004	-0.606123	0.847472	-0.4562	0.271429	-0.484157	-0.454588	0.747624	-132.196	-147.966	960.46
-0.308587	-0.808369	-0.501312	0.816108	-0.495734	0.29701	-0.488611	-0.317472	0.812693	-139.007	-156.566	960.004
-0.366143	-0.845302	-0.389105	0.807965	-0.496227	0.31773	-0.461663	-0.198048	0.864664	-143.821	-160.921	958.495
-0.421415	-0.865312	-0.271376	0.800815	-0.495506	0.336405	-0.425564	-0.075556	0.901769	-146.458	-164.82	955.454
-0.472266	-0.868591	-0.150048	0.796889	-0.493482	0.348487	-0.376738	0.0450069	0.925226	-146.881	-167.466	951.864
-0.554767	-0.831566	-0.0270524	0.772	-0.526607	0.355951	-0.310243	0.176586	0.934113	-145.445	-170.358	949.377
-0.591894	-0.805282	0.0343913	0.758971	-0.542475	0.360116	-0.271338	0.239252	0.932274	-143.922	-174.149	944.738
-0.62087	-0.768236	0.155994	0.758819	-0.53903	0.365567	-0.196757	0.345341	0.91762	-138.359	-175.924	942.534
-0.681246	-0.699555	0.215702	0.720487	-0.58854	0.366769	-0.129625	0.405271	0.90496	-134.252	-177.313	937.574
-0.688876	-0.644453	0.331859	0.723683	-0.58515	0.365899	-0.0416179	0.49222	0.869475	-129.158	-176.472	931.494
-0.682867	-0.581248	0.442541	0.72893	-0.582342	0.359915	0.04851	0.568356	0.821352	-123.98	-175.387	922.455
-0.711722	-0.498153	0.495274	0.689177	-0.631646	0.355048	0.13597	0.594027	0.792871	-118.015	-173.73	912.243
-0.679845	-0.429153	0.594675	0.69679	-0.630859	0.34132	0.228677	0.646409	0.727916	-110.387	-172.426	908.727
-0.633858	-0.35885	0.685165	0.702274	-0.638214	0.315426	0.324091	0.681109	0.656548	-102.088	-166.732	897.246
-0.613479	-0.309219	0.726654	0.694444	-0.649365	0.309956	0.37602	0.694772	0.613107	-93.2217	-163.317	885.295
-0.557531	-0.216029	0.801555	0.670372	-0.686671	0.281219	0.489653	0.694129	0.52766	-83.8974	-160.14	876.889
-0.530376	-0.147804	0.834778	0.62177	-0.737179	0.264518	0.576284	0.659334	0.482882	-65.5473	-151.887	872.477
-0.444506	-0.0777863	0.892392	0.581825	-0.782543	0.221599	0.681098	0.617718	0.393103	-56.6116	-142.569	868.048
-0.398552	-0.0295638	0.916669	0.523082	-0.828311	0.200713	0.753353	0.559488	0.34559	-47.5298	-137.157	853.661
-0.347014	-0.00837042	0.937822	0.513163	-0.838687	0.182396	0.785012	0.54455	0.295332	-38.4109	-125.507	849.063
-0.238981	0.0182897	0.970852	0.455977	-0.880618	0.128831	0.857306	0.473475	0.202111	-18.7553	-119.308	838.799
-0.182241	0.0326969	0.98271	0.384536	-0.917475	0.101838	0.904942	0.396447	0.154628	-9.89069	-112.78	828.787
-0.0724529	0.02078	0.997155	0.326502	-0.944199	0.0434	0.942415	0.328718	0.0616252	-1.31469	-105.967	817.954
-0.0190085	0.00763037	0.99979	0.261203	-0.965205	0.0123325	0.965097	0.261383	0.016354	15.5511	-98.9172	807.581
0.0308934	-0.0142902	0.999421	0.227473	-0.973559	-0.0209519	0.973294	0.227989	-0.0268259	23.2429	-84.4398	791.411
0.0778666	-0.0410433	0.996119	0.209407	-0.976189	-0.0565915	0.974723	0.213001	-0.0674178	37.7245	-69.686	774.187
0.166829	-0.0993771	0.980965	0.185429	-0.973993	-0.130206	0.968392	0.203621	-0.144063	50.7397	-62.222	769.249
0.238048	-0.178034	0.954797	0.105066	-0.972567	-0.207542	0.965554	0.149722	-0.212812	56.4231	-54.7228	752.514
0.266672	-0.222305	0.937799	0.0822922	-0.96423	-0.251971	0.960268	0.144367	-0.238839	66.0451	-47.2405	740.639
0.290084	-0.269147	0.918374	0.040128	-0.955373	-0.292665	0.95616	0.12175	-0.266338	69.8002	-32.4132	729.675
0.32073	-0.368586	0.872512	-0.044495	-0.926023	-0.374835	0.946125	0.0813986	-0.313404	75.2086	-17.8264	712.689
0.327643	-0.420061	0.846286	-0.086136	-0.905278	-0.415995	0.940867	0.0634019	-0.33279	76.8287	-9.81132	706.689
0.352066	-0.505388	0.787802	-0.140336	-0.86068	-0.489424	0.925395	0.0617526	-0.37394	77.8605	-1.96722	688.717
0.364208	-0.588476	0.721837	-0.193518	-0.805973	-0.559427	0.91099	0.064059	-0.407422	77.9311	11.3011	676.783
0.313102	-0.656354	0.686416	-0.271022	-0.754452	-0.597787	0.910228	0.00113443	-0.414107	74.5355	17.6211	665.88
0.301072	-0.73188	0.611316	-0.291727	-0.681015	-0.671651	0.907883	0.0238778	-0.418543	72.5847	30.5443	660.923
0.234176	-0.814312	0.531091	-0.338696	-0.580391	-0.740561	0.911288	-0.00645702	-0.411718	64.9286	36.1068	655.117
0.199272	-0.872219	0.446681	-0.34019	-0.489048	-0.803183	0.919	0.00809538	-0.394174	61.0416	41.2311	637.95
0.156909	-0.920042	0.359031	-0.356072	-0.391785	-0.848361	0.921191	0.00527477	-0.389075	56.2479	46.8002	626.699
0.0540619	-0.947749	0.314402	-0.375182	-0.311072	-0.873197	0.925373	-0.0707515	-0.372396	43.9634	55.9517	615.672
-0.0540727	-0.973057	0.224133	-0.377832	-0.187834	-0.906621	0.924294	-0.133708	-0.357496	37.5347	59.5619	610.896
-0.165057	-0.969956	0.178722	-0.363853	-0.108542	-0.925111	0.916715	-0.217725	-0.335006	21.2851	65.6628	595.146
-0.277336	-0.956745	0.0878864	-0.324121	0.00705595	-0.945989	0.90445	-0.290842	-0.312058	12.564	68.7484	590.047
-0.332735	-0.943017	-0.00262772	-0.2681	0.0972675	-0.958468	0.904107	-0.318212	-0.285187	4.27243	72.4915	580.179
-0.437948	-0.89775	-0.0473907	-0.21022	0.15352	-0.965525	0.874076	-0.412887	-0.255958	-4.45089	74.154	575.679
-0.533864	-0.834646	-0.135477	-0.11967	0.233187	-0.96504	0.837059	-0.498988	-0.224372	-23.3432	75.7203	562.134
-0.577206	-0.796821	-0.178631	-0.0303049	0.239502	-0.970423	0.816036	-0.554721	-0.162389	-33.3209	75.8998	549.089
-0.610453	-0.74719	-0.262782	0.0866073	0.266815	-0.959848	0.787303	-0.608701	-0.0981659	-42.6951	75.3307	540.734
-0.674743	-0.653013	-0.343941	0.2214	0.265463	-0.938356	0.704062	-0.709298	-0.0345427	-52.0616	74.1028	532.723
-0.687428	-0.591353	-0.421597	0.338743	0.252419	-0.906387	0.642414	-0.765889	0.0267966	-71.3557	70.4238	525.076
-0.706509	-0.538801	-0.458845	0.421945	0.199817	-0.884327	0.568162	-0.818393	0.0861719	-89.662	67.9855	514.684
-0.748333	-0.441765	-0.494815	0.489102	0.136425	-0.861492	0.448082	-0.886697	0.113977	-107.158	61.9451	504.613
-0.754834	-0.387149	-0.529472	0.540254	0.0907879	-0.83659	0.371955	-0.917536	0.140629	-123.667	54.7827	495.226
-0.775147	-0.287067	-0.562796	0.586746	0.00319549	-0.809764	0.234255	-0.957905	0.165959	-131.244	45.8954	492.533
-0.746314	-0.226635	-0.625821	0.650494	-0.0492139	-0.757915	0.140971	-0.972736	0.184154	-138.052	36.6459	485.268
-0.743728	-0.131217	-0.655477	0.668432	-0.157963	-0.726806	-0.0081719	-0.978688	0.205191	-144.335	26.4455	478.835
-0.724973	-0.0832299	-0.68373	0.68143	-0.231274	-0.694381	-0.100336	-0.969322	0.224383	-154.831	20.0204	473.25
-0.7036	0.00479983	-0.71058	0.665013	-0.347938	-0.66083	-0.25041	-0.937505	0.241617	-159.42	7.20085	468.527
